UF;COD_MUN_COMPL;NOME_MUNICIPIO;COD_MUN
Minas Gerais;3102308;Alvinópolis;310230
Minas Gerais;3102407;Alvorada de Minas;310240
Minas Gerais;3102506;Amparo do Serra;310250
Minas Gerais;3102605;Andradas;310260
Minas Gerais;3102803;Andrelândia;310280
Minas Gerais;3102852;Angelândia;310285
Minas Gerais;3102902;Antônio Carlos;310290
Minas Gerais;3103009;Antônio Dias;310300
Minas Gerais;3103108;Antônio Prado de Minas;310310
Minas Gerais;3103207;Araçaí;310320
Minas Gerais;3103306;Aracitaba;310330
Minas Gerais;3103405;Araçuaí;310340
Minas Gerais;3103504;Araguari;310350
Minas Gerais;3103603;Arantina;310360
Minas Gerais;3103702;Araponga;310370
Minas Gerais;3103751;Araporã;310375
Minas Gerais;3103801;Arapuá;310380
Minas Gerais;3103900;Araújos;310390
Minas Gerais;3104007;Araxá;310400
Minas Gerais;3104106;Arceburgo;310410
Minas Gerais;3104205;Arcos;310420
Minas Gerais;3104304;Areado;310430
Minas Gerais;3104403;Argirita;310440
Minas Gerais;3104452;Aricanduva;310445
Minas Gerais;3104502;Arinos;310450
Minas Gerais;3104601;Astolfo Dutra;310460
Minas Gerais;3104700;Ataléia;310470
Minas Gerais;3104809;Augusto de Lima;310480
Minas Gerais;3104908;Baependi;310490
Minas Gerais;3105004;Baldim;310500
Minas Gerais;3105103;Bambuí;310510
Minas Gerais;3105202;Bandeira;310520
Minas Gerais;3105301;Bandeira do Sul;310530
Minas Gerais;3105400;Barão de Cocais;310540
Minas Gerais;3105509;Barão de Monte Alto;310550
Minas Gerais;3105608;Barbacena;310560
Minas Gerais;3105707;Barra Longa;310570
Minas Gerais;3105905;Barroso;310590
Minas Gerais;3106002;Bela Vista de Minas;310600
Minas Gerais;3106101;Belmiro Braga;310610
Minas Gerais;3106200;Belo Horizonte;310620
Minas Gerais;3106309;Belo Oriente;310630
Minas Gerais;3106408;Belo Vale;310640
Minas Gerais;3106507;Berilo;310650
Minas Gerais;3106655;Berizal;310665
Minas Gerais;3106606;Bertópolis;310660
Minas Gerais;3106705;Betim;310670
Minas Gerais;3106804;Bias Fortes;310680
Minas Gerais;3106903;Bicas;310690
Minas Gerais;3107000;Biquinhas;310700
Minas Gerais;3107109;Boa Esperança;310710
Minas Gerais;3107208;Bocaina de Minas;310720
Minas Gerais;3107307;Bocaiúva;310730
Minas Gerais;3107406;Bom Despacho;310740
Minas Gerais;3107505;Bom Jardim de Minas;310750
Minas Gerais;3107604;Bom Jesus da Penha;310760
Minas Gerais;3107703;Bom Jesus do Amparo;310770
Minas Gerais;3107802;Bom Jesus do Galho;310780
Minas Gerais;3107901;Bom Repouso;310790
Minas Gerais;3108008;Bom Sucesso;310800
Minas Gerais;3108107;Bonfim;310810
Minas Gerais;3108206;Bonfinópolis de Minas;310820
Minas Gerais;3108255;Bonito de Minas;310825
Minas Gerais;3108305;Borda da Mata;310830
Minas Gerais;3108404;Botelhos;310840
Minas Gerais;3108503;Botumirim;310850
Minas Gerais;3108701;Brás Pires;310870
Minas Gerais;3108552;Brasilândia de Minas;310855
Minas Gerais;3108602;Brasília de Minas;310860
Minas Gerais;3108800;Braúnas;310880
Minas Gerais;3108909;Brazópolis;310890
Minas Gerais;3109006;Brumadinho;310900
Minas Gerais;3109105;Bueno Brandão;310910
Minas Gerais;3109204;Buenópolis;310920
Minas Gerais;3109253;Bugre;310925
Minas Gerais;3109303;Buritis;310930
Minas Gerais;3109402;Buritizeiro;310940
Minas Gerais;3109451;Cabeceira Grande;310945
Minas Gerais;3109501;Cabo Verde;310950
Minas Gerais;3109600;Cachoeira da Prata;310960
Minas Gerais;3109709;Cachoeira de Minas;310970
Minas Gerais;3102704;Cachoeira de Pajeú;310270
Minas Gerais;3109808;Cachoeira Dourada;310980
Minas Gerais;3109907;Caetanópolis;310990
Minas Gerais;3110004;Caeté;311000
Minas Gerais;3110103;Caiana;311010
Minas Gerais;3110202;Cajuri;311020
Minas Gerais;3110301;Caldas;311030
Minas Gerais;3110400;Camacho;311040
Minas Gerais;3110509;Camanducaia;311050
Minas Gerais;3110608;Cambuí;311060
Minas Gerais;3110707;Cambuquira;311070
Minas Gerais;3110806;Campanário;311080
Minas Gerais;3110905;Campanha;311090
Minas Gerais;3111002;Campestre;311100
Minas Gerais;3111101;Campina Verde;311110
Minas Gerais;3111150;Campo Azul;311115
Minas Gerais;3111200;Campo Belo;311120
Minas Gerais;3111309;Campo do Meio;311130
Minas Gerais;3111408;Campo Florido;311140
Minas Gerais;3111507;Campos Altos;311150
Minas Gerais;3111606;Campos Gerais;311160
Minas Gerais;3111903;Cana Verde;311190
Minas Gerais;3111705;Canaã;311170
Minas Gerais;3111804;Canápolis;311180
Minas Gerais;3112000;Candeias;311200
Minas Gerais;3112059;Cantagalo;311205
Minas Gerais;3112109;Caparaó;311210
Minas Gerais;3112208;Capela Nova;311220
Minas Gerais;3112307;Capelinha;311230
Minas Gerais;3112406;Capetinga;311240
Minas Gerais;3112505;Capim Branco;311250
Minas Gerais;3112604;Capinópolis;311260
Minas Gerais;3112653;Capitão Andrade;311265
Minas Gerais;3112703;Capitão Enéas;311270
Minas Gerais;3112802;Capitólio;311280
Minas Gerais;3112901;Caputira;311290
Minas Gerais;3113008;Caraí;311300
Minas Gerais;3113107;Caranaíba;311310
Minas Gerais;3113206;Carandaí;311320
Minas Gerais;3113305;Carangola;311330
Minas Gerais;3113404;Caratinga;311340
Minas Gerais;3113503;Carbonita;311350
Minas Gerais;3113602;Careaçu;311360
Minas Gerais;3113701;Carlos Chagas;311370
Minas Gerais;3113800;Carmésia;311380
Minas Gerais;3113909;Carmo da Cachoeira;311390
Minas Gerais;3114006;Carmo da Mata;311400
Minas Gerais;3114105;Carmo de Minas;311410
Minas Gerais;3114204;Carmo do Cajuru;311420
Minas Gerais;3114303;Carmo do Paranaíba;311430
Minas Gerais;3114402;Carmo do Rio Claro;311440
Minas Gerais;3114501;Carmópolis de Minas;311450
Minas Gerais;3114550;Carneirinho;311455
Minas Gerais;3114600;Carrancas;311460
Minas Gerais;3114709;Carvalhópolis;311470
Minas Gerais;3114808;Carvalhos;311480
Minas Gerais;3114907;Casa Grande;311490
Minas Gerais;3115003;Cascalho Rico;311500
Minas Gerais;3115102;Cássia;311510
Minas Gerais;3115300;Cataguases;311530
Minas Gerais;3115359;Catas Altas;311535
Minas Gerais;3115409;Catas Altas da Noruega;311540
Minas Gerais;3115458;Catuji;311545
Minas Gerais;3115474;Catuti;311547
Minas Gerais;3115508;Caxambu;311550
Minas Gerais;3115607;Cedro do Abaeté;311560
Minas Gerais;3115706;Central de Minas;311570
Minas Gerais;3115805;Centralina;311580
Minas Gerais;3115904;Chácara;311590
Minas Gerais;3116001;Chalé;311600
Minas Gerais;3116100;Chapada do Norte;311610
Minas Gerais;3116159;Chapada Gaúcha;311615
Minas Gerais;3116209;Chiador;311620
Minas Gerais;3116308;Cipotânea;311630
Minas Gerais;3116407;Claraval;311640
Minas Gerais;3116506;Claro dos Poções;311650
Minas Gerais;3116605;Cláudio;311660
Minas Gerais;3116704;Coimbra;311670
Minas Gerais;3116803;Coluna;311680
Minas Gerais;3116902;Comendador Gomes;311690
