UF,UF_SIGLA,COD_MUN_COMPL,NOME_MUNICIPIO,COD_MUN,LONGITUDE,LATITUDE
Alagoas,AL,2703759,JEQUIÁ DA PRAIA,270375,-36.02733404298383,-10.009591893569501
Alagoas,AL,2703809,JOAQUIM GOMES,270380,-35.749030258911965,-9.135979146294087
Alagoas,AL,2703908,JUNDIÁ,270390,-35.555597297535485,-8.938876754162278
Alagoas,AL,2704005,JUNQUEIRO,270400,-36.4715218222232,-9.93161038974245
Alagoas,AL,2704104,LAGOA DA CANOA,270410,-36.7357892600018,-9.830875656504462
Alagoas,AL,2704203,LIMOEIRO DE ANADIA,270420,-36.50389708650004,-9.73861316781449
Alagoas,AL,2704302,MACEIÓ,270430,-35.70162991348949,-9.660822151631141
Alagoas,AL,2704401,MAJOR ISIDORO,270440,-36.984799614224094,-9.526644067939943
Alagoas,AL,2704906,MAR VERMELHO,270490,-36.38504002402719,-9.447772643489436
Alagoas,AL,2704500,MARAGOGI,270450,-35.223015409131925,-9.015456485824101
Alagoas,AL,2704609,MARAVILHA,270460,-37.35663542204808,-9.233997063353138
Alagoas,AL,2704708,MARECHAL DEODORO,270470,-35.89306869884526,-9.739155702443812
Alagoas,AL,2704807,MARIBONDO,270480,-36.306602898538074,-9.57724995600836
Alagoas,AL,2705002,MATA GRANDE,270500,-37.725224064891584,-9.114806257641815
Alagoas,AL,2705101,MATRIZ DE CAMARAGIBE,270510,-35.53355482980301,-9.15852582474625
Alagoas,AL,2705200,MESSIAS,270520,-35.840378300500994,-9.391812225109577
Alagoas,AL,2705309,MINADOR DO NEGRÃO,270530,-36.86491577247203,-9.303683260637511
Alagoas,AL,2705408,MONTEIRÓPOLIS,270540,-37.245272098947055,-9.602327538867437
Alagoas,AL,2705507,MURICI,270550,-35.947555585677044,-9.316301144346856
Alagoas,AL,2705606,NOVO LINO,270560,-35.66096371809663,-8.943158808076442
Alagoas,AL,2705705,OLHO D'ÁGUA DAS FLORES,270570,-37.297890789796746,-9.533601275274652
Alagoas,AL,2705804,OLHO D'ÁGUA DO CASADO,270580,-37.83624281648134,-9.501446265288012
Alagoas,AL,2705903,OLHO D'ÁGUA GRANDE,270590,-36.80674596767137,-10.058494960000901
Alagoas,AL,2706000,OLIVENÇA,270600,-37.19081871806268,-9.519456483355041
Alagoas,AL,2706109,OURO BRANCO,270610,-37.35444372902314,-9.163415364026003
Alagoas,AL,2706208,PALESTINA,270620,-37.331136450504054,-9.673097185649135
Alagoas,AL,2706307,PALMEIRA DOS ÍNDIOS,270630,-36.63098409731145,-9.406158798420096
Alagoas,AL,2706406,PÃO DE AÇÚCAR,270640,-37.435138856573026,-9.747041850256936
Alagoas,AL,2706422,PARICONHA,270642,-38.00982607163147,-9.25788438518493
Alagoas,AL,2706448,PARIPUEIRA,270644,-35.55910518430431,-9.466313478335357
Alagoas,AL,2706505,PASSO DE CAMARAGIBE,270650,-35.49127526321861,-9.244846657997313
Alagoas,AL,2706604,PAULO JACINTO,270660,-36.372742094559676,-9.373364382411902
Alagoas,AL,2706703,PENEDO,270670,-36.58046021409029,-10.29611029790235
Alagoas,AL,2706802,PIAÇABUÇU,270680,-36.43435200811124,-10.40736242634065
Alagoas,AL,2706901,PILAR,270690,-35.948517519967844,-9.606894292666835
Alagoas,AL,2707008,PINDOBA,270700,-36.28654064434577,-9.476210799801438
Alagoas,AL,2707107,PIRANHAS,270710,-37.75039291305922,-9.623559200303276
Alagoas,AL,2707206,POÇO DAS TRINCHEIRAS,270720,-37.27929805284727,-9.302913655404566
Alagoas,AL,2707305,PORTO CALVO,270730,-35.398334455603724,-9.052448314136578
Alagoas,AL,2707404,PORTO DE PEDRAS,270740,-35.2970152177328,-9.156086163115782
Alagoas,AL,2707503,PORTO REAL DO COLÉGIO,270750,-36.82462929152395,-10.17373256419105
Alagoas,AL,2707602,QUEBRANGULO,270760,-36.47722207666178,-9.323547055365806
Alagoas,AL,2707701,RIO LARGO,270770,-35.8524223085924,-9.48615760833584
Alagoas,AL,2707800,ROTEIRO,270780,-35.98121022139329,-9.832189490188352
Alagoas,AL,2707909,SANTA LUZIA DO NORTE,270790,-35.823487769863874,-9.596767741669487
Alagoas,AL,2708006,SANTANA DO IPANEMA,270800,-37.245407020370514,-9.372284362740396
Alagoas,AL,2708105,SANTANA DO MUNDAÚ,270810,-36.22523411704247,-9.165033220762236
Alagoas,AL,2708204,SÃO BRÁS,270820,-36.8989486552451,-10.120309996572852
Alagoas,AL,2708303,SÃO JOSÉ DA LAJE,270830,-36.05738773214674,-9.011065881880217
Alagoas,AL,2708402,SÃO JOSÉ DA TAPERA,270840,-37.38370776569919,-9.549395740436752
Alagoas,AL,2708501,SÃO LUÍS DO QUITUNDE,270850,-35.565490836583486,-9.314117369241341
Alagoas,AL,2708600,SÃO MIGUEL DOS CAMPOS,270860,-36.09426427437759,-9.779934576131032
Alagoas,AL,2708709,SÃO MIGUEL DOS MILAGRES,270870,-35.36911933363245,-9.267186295002071
Alagoas,AL,2708808,SÃO SEBASTIÃO,270880,-36.55109190200525,-9.931657388923671
Alagoas,AL,2708907,SATUBA,270890,-35.82854022707714,-9.569427867757726
Alagoas,AL,2708956,SENADOR RUI PALMEIRA,270895,-37.45364624781263,-9.463391448983119
Alagoas,AL,2709004,TANQUE D'ARCA,270900,-36.43674159594306,-9.531962442312972
Alagoas,AL,2709103,TAQUARANA,270910,-36.49676769196185,-9.64232010538379
Alagoas,AL,2709152,TEOTÔNIO VILELA,270915,-36.35556314222054,-9.907497883010976
Alagoas,AL,2709202,TRAIPU,270920,-37.006005672245166,-9.971059382006507
Alagoas,AL,2709301,UNIÃO DOS PALMARES,270930,-36.033142842807386,-9.159524116522002
Alagoas,AL,2709400,VIÇOSA,270940,-36.24839320291969,-9.377054354489756
Sergipe,SE,2800100,AMPARO DE SÃO FRANCISCO,280010,-36.92748368918097,-10.133971033901535
Sergipe,SE,2800209,AQUIDABÃ,280020,-37.02218085607847,-10.292518092223153
Sergipe,SE,2800308,ARACAJU,280030,-37.04821263951225,-10.9072157978835
Sergipe,SE,2800407,ARAUÁ,280040,-37.61233743406958,-11.2645047798951
Sergipe,SE,2800506,AREIA BRANCA,280050,-37.31336260044406,-10.758192250822
Sergipe,SE,2800605,BARRA DOS COQUEIROS,280060,-37.041241549282795,-10.906799247084251
Sergipe,SE,2800670,BOQUIM,280067,-37.62357347795079,-11.146391630360702
Sergipe,SE,2800704,BREJO GRANDE,280070,-36.47182024395794,-10.41894331063405
Sergipe,SE,2801009,CAMPO DO BRITO,280100,-37.49635633451641,-10.743335153852351
Sergipe,SE,2801108,CANHOBA,280110,-36.973844975407054,-10.138743655690952
Sergipe,SE,2801207,CANINDÉ DE SÃO FRANCISCO,280120,-37.78796372211766,-9.654104067298492
Sergipe,SE,2801306,CAPELA,280130,-37.05483299457887,-10.506099631900351
Sergipe,SE,2801405,CARIRA,280140,-37.70191920693755,-10.358017096897601
Sergipe,SE,2801504,CARMÓPOLIS,280150,-36.99081618518267,-10.646818583952351
Sergipe,SE,2801603,CEDRO DE SÃO JOÃO,280160,-36.884035952851484,-10.247764941500453
Sergipe,SE,2801702,CRISTINÁPOLIS,280170,-37.75465963506799,-11.473557797076202
Sergipe,SE,2801900,CUMBE,280190,-37.187899275655234,-10.357025032323703
Sergipe,SE,2802007,DIVINA PASTORA,280200,-37.149344960239176,-10.677375700180338
Sergipe,SE,2802106,ESTÂNCIA,280210,-37.44001085372925,-11.267948649303051
Sergipe,SE,2802205,FEIRA NOVA,280220,-37.31611772069263,-10.270532520923252
Sergipe,SE,2802304,FREI PAULO,280230,-37.54187624868026,-10.54008474688465
Sergipe,SE,2802403,GARARU,280240,-37.084372485320415,-9.967351467919945
Sergipe,SE,2802502,GENERAL MAYNARD,280250,-36.98798442946714,-10.68652981239615
Sergipe,SE,2802601,GRACHO CARDOSO,280260,-37.19605463225502,-10.22619966041225
Sergipe,SE,2802700,ILHA DAS FLORES,280270,-36.53863524092204,-10.434275829881951
Sergipe,SE,2802809,INDIAROBA,280280,-37.51509479287919,-11.518507268249602
Sergipe,SE,2802908,ITABAIANA,280290,-37.42686094033244,-10.6857160383187
Sergipe,SE,2803005,ITABAIANINHA,280300,-37.78741113990815,-11.2767854368944
Sergipe,SE,2803104,ITABI,280310,-37.09964995280569,-10.123489592239052
Sergipe,SE,2803203,ITAPORANGA D'AJUDA,280320,-37.30782693306883,-10.996732767304652
Sergipe,SE,2803302,JAPARATUBA,280330,-36.941786303761326,-10.589466814804803
Sergipe,SE,2803401,JAPOATÃ,280340,-36.80075646436133,-10.346509914195753
Sergipe,SE,2803500,LAGARTO,280350,-37.666353409722014,-10.915300969862203
Sergipe,SE,2803609,LARANJEIRAS,280360,-37.16056819867395,-10.797029508951882
Sergipe,SE,2803708,MACAMBIRA,280370,-37.543445391339,-10.664149973798452
Sergipe,SE,2803807,MALHADA DOS BOIS,280380,-36.918902204015716,-10.346451520138201
Sergipe,SE,2803906,MALHADOR,280390,-37.311459944012626,-10.660044240864353
Sergipe,SE,2804003,MARUIM,280400,-37.08331434064921,-10.736932403567453
Sergipe,SE,2804102,MOITA BONITA,280410,-37.34574940066306,-10.5790438595404
Sergipe,SE,2804201,MONTE ALEGRE DE SERGIPE,280420,-37.56142584729084,-10.025861627368002
Sergipe,SE,2804300,MURIBECA,280430,-36.957001437556926,-10.427427473549802
Sergipe,SE,2804409,NEÓPOLIS,280440,-36.57671817936517,-10.315878227266802
Sergipe,SE,2804458,NOSSA SENHORA APARECIDA,280445,-37.454438545997284,-10.394651457410102
Sergipe,SE,2804508,NOSSA SENHORA DA GLÓRIA,280450,-37.41992145926775,-10.215686849106001
Sergipe,SE,2804607,NOSSA SENHORA DAS DORES,280460,-37.19371120992552,-10.492054373073445
Sergipe,SE,2804706,NOSSA SENHORA DE LOURDES,280470,-37.05047288344651,-10.078616036707452
Sergipe,SE,2804805,NOSSA SENHORA DO SOCORRO,280480,-37.12849613004638,-10.848754175733301
Sergipe,SE,2804904,PACATUBA,280490,-36.64798639482829,-10.449899762929402
Sergipe,SE,2805000,PEDRA MOLE,280500,-37.6860272130241,-10.618119160418601
Sergipe,SE,2805109,PEDRINHAS,280510,-37.6811281603891,-11.19350339611785
Sergipe,SE,2805208,PINHÃO,280520,-37.7221107205356,-10.566689953153118
Sergipe,SE,2805307,PIRAMBU,280530,-36.85974621168764,-10.741056155489451
Sergipe,SE,2805406,POÇO REDONDO,280540,-37.684213711804915,-9.805790208273722
Sergipe,SE,2805505,POÇO VERDE,280550,-38.17665822131581,-10.707598648852185
Sergipe,SE,2805604,PORTO DA FOLHA,280560,-37.276634849480494,-9.919258872361462
Sergipe,SE,2805703,PROPRIÁ,280570,-36.8420993590988,-10.208207315313652
Sergipe,SE,2805802,RIACHÃO DO DANTAS,280580,-37.72934122498267,-11.066402290436702
Sergipe,SE,2805901,RIACHUELO,280590,-37.19345683258547,-10.7316512984525
Sergipe,SE,2806008,RIBEIRÓPOLIS,280600,-37.43293902988244,-10.545190469321502
Sergipe,SE,2806107,ROSÁRIO DO CATETE,280610,-37.0313228648729,-10.694589978994552
Sergipe,SE,2806206,SALGADO,280620,-37.477755358887954,-11.022118774904076
Sergipe,SE,2806305,SANTA LUZIA DO ITANHY,280630,-37.449842180207575,-11.353317397341254
Sergipe,SE,2806503,SANTA ROSA DE LIMA,280650,-37.197731845622734,-10.646233664707852
Sergipe,SE,2806404,SANTANA DO SÃO FRANCISCO,280640,-36.59957934799562,-10.287671972428802
Sergipe,SE,2806602,SANTO AMARO DAS BROTAS,280660,-37.05631109765566,-10.78201138262575
Sergipe,SE,2806701,SÃO CRISTÓVÃO,280670,-37.20949878394233,-11.013676857147153
Sergipe,SE,2806800,SÃO DOMINGOS,280680,-37.568429204533906,-10.792325783411503
Sergipe,SE,2806909,SÃO FRANCISCO,280690,-36.88623966088942,-10.346486452678223
Sergipe,SE,2807006,SÃO MIGUEL DO ALEIXO,280700,-37.38397644941637,-10.38777219482225
Sergipe,SE,2807105,SIMÃO DIAS,280710,-37.80943058225027,-10.73806179765356
Sergipe,SE,2807204,SIRIRI,280720,-37.11222534076092,-10.605035573100553
Sergipe,SE,2807303,TELHA,280730,-36.88385004156465,-10.209173223682052
Sergipe,SE,2807402,TOBIAS BARRETO,280740,-37.99900069510175,-11.184329868099402
Sergipe,SE,2807501,TOMAR DO GERU,280750,-37.84537077527229,-11.368052274743704
Sergipe,SE,2807600,UMBAÚBA,280760,-37.661146673061715,-11.379872469684672
Bahia,BA,2900108,ABAÍRA,290010,-41.66160848023597,-13.253531893276204
Bahia,BA,2900207,ABARÉ,290020,-39.11658793964285,-8.723418245686341
Bahia,BA,2900306,ACAJUTIBA,290030,-38.018286370579595,-11.662612830048301
Bahia,BA,2900355,ADUSTINA,290035,-38.11550583478248,-10.529571570020204
Bahia,BA,2900405,ÁGUA FRIA,290040,-38.768077795004295,-11.87293099757905
Bahia,BA,2900603,AIQUARA,290060,-39.88577800912285,-14.127277488554252
Bahia,BA,2900702,ALAGOINHAS,290070,-38.42261576933954,-12.134182592405454
Bahia,BA,2900801,ALCOBAÇA,290080,-39.194214320657785,-17.518933343806154
Bahia,BA,2900900,ALMADINA,290090,-39.635903175244685,-14.706047747521701
Bahia,BA,2901007,AMARGOSA,290100,-39.59812250348953,-13.034451362197052
Bahia,BA,2901106,AMÉLIA RODRIGUES,290110,-38.75555691644171,-12.4001884013071
Bahia,BA,2901155,AMÉRICA DOURADA,290115,-41.43716327912369,-11.449645864775901
Bahia,BA,2901205,ANAGÉ,290120,-41.127113168504735,-14.611325592493673
Bahia,BA,2901304,ANDARAÍ,290130,-41.324641803998794,-12.801350646024051
Bahia,BA,2901353,ANDORINHA,290135,-39.832335701010095,-10.344240041534551
Bahia,BA,2901403,ANGICAL,290140,-44.69582348270732,-12.006682772532452
Bahia,BA,2901502,ANGUERA,290150,-39.24849891828219,-12.149587070075352
Bahia,BA,2901601,ANTAS,290160,-38.331041678334664,-10.412702169265302
Bahia,BA,2901700,ANTÔNIO CARDOSO,290170,-39.11866153546141,-12.4348389094768
Bahia,BA,2901809,ANTÔNIO GONÇALVES,290180,-40.275658698580436,-10.5757977912944
Bahia,BA,2901908,APORÁ,290190,-38.07999534945173,-11.655394291897252
Bahia,BA,2901957,APUAREMA,290195,-39.74213211650475,-13.853228848819004
Bahia,BA,2902054,ARAÇAS,290205,-38.19828801719493,-12.21519966754905
Bahia,BA,2902005,ARACATU,290200,-41.461685320657445,-14.426630241995653
Bahia,BA,2902104,ARACI,290210,-38.960958159402914,-11.33572787531225
Bahia,BA,2902203,ARAMARI,290220,-38.503066354208705,-12.088182978308652
Bahia,BA,2902252,ARATACA,290225,-39.41328156571263,-15.260872997350953
Bahia,BA,2902302,ARATUÍPE,290230,-39.00291086598123,-13.080596541012701
Bahia,BA,2902401,AURELINO LEAL,290240,-39.32199663770585,-14.316949447956901
Bahia,BA,2902500,BAIANÓPOLIS,290250,-44.536098046718685,-12.304124700793901
Bahia,BA,2902609,BAIXA GRANDE,290260,-40.16686090951318,-11.959357488972405
Bahia,BA,2902658,BANZAÊ,290265,-38.61186963057293,-10.574091935819752
Bahia,BA,2902708,BARRA,290270,-43.143638552458576,-11.088954820546201
Bahia,BA,2902807,BARRA DA ESTIVA,290280,-41.331695870489554,-13.620204563040604
Bahia,BA,2902906,BARRA DO CHOÇA,290290,-40.57637298959873,-14.864273042783003
Bahia,BA,2903003,BARRA DO MENDES,290300,-42.05912841568263,-11.808828281261102
Bahia,BA,2903102,BARRA DO ROCHA,290310,-39.601386089866,-14.210029248500955
Bahia,BA,2903201,BARREIRAS,290320,-45.004168437028525,-12.144924888390602
Bahia,BA,2903235,BARRO ALTO,290323,-41.912096064752625,-11.761063922959302
Bahia,BA,2903300,BARRO PRETO,290330,-39.47333467138009,-14.809754387102744
Bahia,BA,2903276,BARROCAS,290327,-39.078668880918215,-11.529112852078251
Bahia,BA,2903409,BELMONTE,290340,-38.88030323856011,-15.861396491786854
Bahia,BA,2903508,BELO CAMPO,290350,-41.2600334790203,-15.033496197201204
Bahia,BA,2903607,BIRITINGA,290360,-38.81215892289747,-11.62011026298165
Bahia,BA,2903706,BOA NOVA,290370,-40.2005218938254,-14.362607943040754
Bahia,BA,2903805,BOA VISTA DO TUPIM,290380,-40.60574282404728,-12.661322192548152
Bahia,BA,2903904,BOM JESUS DA LAPA,290390,-43.41714164213901,-13.254114373090092
Bahia,BA,2903953,BOM JESUS DA SERRA,290395,-40.50117632975302,-14.372922294384102
Bahia,BA,2904001,BONINAL,290400,-41.8243284848072,-12.715120792313886
Bahia,BA,2904050,BONITO,290405,-41.2684027881505,-11.969572502091102
Bahia,BA,2904100,BOQUIRA,290410,-42.730115401217645,-12.820822830017502
Bahia,BA,2904209,BOTUPORÃ,290420,-42.52927755896679,-13.380866213678301
Bahia,BA,2904308,BREJÕES,290430,-39.7934915926573,-13.105536483186002
Bahia,BA,2904407,BREJOLÂNDIA,290440,-43.96566459429213,-12.486693342119002
Bahia,BA,2904506,BROTAS DE MACAÚBAS,290450,-42.6246912893431,-12.002635537304101
Bahia,BA,2904605,BRUMADO,290460,-41.667069503666426,-14.205438240659701
Bahia,BA,2904704,BUERAREMA,290470,-39.30251960578706,-14.956440836604553
Bahia,BA,2904753,BURITIRAMA,290475,-43.63138089823976,-10.711791466319353
Bahia,BA,2904803,CAATIBA,290480,-40.410272475343824,-14.978550635183904
Bahia,BA,2904852,CABACEIRAS DO PARAGUAÇU,290485,-39.186713092240375,-12.537135785354103
Bahia,BA,2904902,CACHOEIRA,290490,-38.96939806898231,-12.596210798462652
Bahia,BA,2905008,CACULÉ,290500,-42.22141409960872,-14.504206197135904
Bahia,BA,2905107,CAÉM,290510,-40.43731194071544,-11.09309151748455
Bahia,BA,2905156,CAETANOS,290515,-40.90928963922574,-14.338562967367704
Bahia,BA,2905206,CAETITÉ,290520,-42.4857114474597,-14.066754319124602
Bahia,BA,2905305,CAFARNAUM,290530,-41.47222151332853,-11.6913562190577
Bahia,BA,2905404,CAIRU,290540,-39.04325435508517,-13.487603401349702
Bahia,BA,2905503,CALDEIRÃO GRANDE,290550,-40.307370359496,-11.022155776889553
Bahia,BA,2905602,CAMACAN,290560,-39.49636733149174,-15.417626851830951
Bahia,BA,2905701,CAMAÇARI,290570,-38.32574006206519,-12.698816760000003
Bahia,BA,2905800,CAMAMU,290580,-39.10056971748815,-13.947076340589604
Bahia,BA,2905909,CAMPO ALEGRE DE LOURDES,290590,-43.012298439090365,-9.517154113999936
Bahia,BA,2906006,CAMPO FORMOSO,290600,-40.31882098709987,-10.505661554543801
Bahia,BA,2906105,CANÁPOLIS,290610,-44.20502898537533,-13.075911497672353
Bahia,BA,2906204,CANARANA,290620,-41.76549223198669,-11.687583313966702
Bahia,BA,2906303,CANAVIEIRAS,290630,-38.94737587463957,-15.6797774765314
Bahia,BA,2906402,CANDEAL,290640,-39.12371849547638,-11.804970230028903
Bahia,BA,2906501,CANDEIAS,290650,-38.54359626752541,-12.671922705268152
Bahia,BA,2906600,CANDIBA,290660,-42.86440233523991,-14.413186503109452
Bahia,BA,2906709,CÂNDIDO SALES,290670,-41.241117594583095,-15.506066350790253
Bahia,BA,2906808,CANSANÇÃO,290680,-39.49660500646075,-10.666749914865703
Bahia,BA,2906824,CANUDOS,290682,-39.02407124268905,-9.890672960941805
Bahia,BA,2906857,CAPELA DO ALTO ALEGRE,290685,-39.8353553091028,-11.670081643326151
Bahia,BA,2906873,CAPIM GROSSO,290687,-40.011000611717456,-11.381574457644852
Bahia,BA,2906899,CARAÍBAS,290689,-41.265431323669226,-14.722069493740003
Bahia,BA,2906907,CARAVELAS,290690,-39.25338222137222,-17.7333705274895
Bahia,BA,2907004,CARDEAL DA SILVA,290700,-37.94547658296979,-11.940767406360653
Bahia,BA,2907103,CARINHANHA,290710,-43.76177720093915,-14.302006903550302
Bahia,BA,2907202,CASA NOVA,290720,-40.975796926870935,-9.178594574088626
Bahia,BA,2907301,CASTRO ALVES,290730,-39.42651943032197,-12.765832636912352
Bahia,BA,2907400,CATOLÂNDIA,290740,-44.859770283359374,-12.316005938494703
Bahia,BA,2907509,CATU,290750,-38.37629430355407,-12.35518655885065
Bahia,BA,2907558,CATURAMA,290755,-42.29640664374672,-13.328201350401054
Bahia,BA,2907608,CENTRAL,290760,-42.11234897514011,-11.137988582854003
Bahia,BA,2907707,CHORROCHÓ,290770,-39.10237007741511,-8.975477804012876
Bahia,BA,2907806,CÍCERO DANTAS,290780,-38.383419127869594,-10.592171531925102
Bahia,BA,2907905,CIPÓ,290790,-38.51712939794045,-11.101143564144552
Bahia,BA,2908002,COARACI,290800,-39.55230425592445,-14.63681420280225
Bahia,BA,2908101,COCOS,290810,-44.54566885812225,-14.1710775452171
Bahia,BA,2908200,CONCEIÇÃO DA FEIRA,290820,-38.99978079824374,-12.503991911881004
Bahia,BA,2908309,CONCEIÇÃO DO ALMEIDA,290830,-39.17094644937631,-12.778020322423602
Bahia,BA,2908408,CONCEIÇÃO DO COITÉ,290840,-39.2816841782278,-11.561825845863401
Bahia,BA,2908507,CONCEIÇÃO DO JACUÍPE,290850,-38.763673716522725,-12.322946459029003
Bahia,BA,2908606,CONDE,290860,-37.60697798206309,-11.813431761046251
Bahia,BA,2908705,CONDEÚBA,290870,-41.9708095383447,-14.890410364848451
Bahia,BA,2908804,CONTENDAS DO SINCORÁ,290880,-41.04631806395086,-13.755496827895552
Bahia,BA,2908903,CORAÇÃO DE MARIA,290890,-38.75051654736661,-12.247921010061477
Bahia,BA,2909000,CORDEIROS,290900,-41.935733906734804,-15.037234108912804
Bahia,BA,2909109,CORIBE,290910,-44.45303643491687,-13.827841605821453
Bahia,BA,2909208,CORONEL JOÃO SÁ,290920,-37.932964337614095,-10.279395400226003
Bahia,BA,2909307,CORRENTINA,290930,-44.64108670121104,-13.341771821210504
Bahia,BA,2909406,COTEGIPE,290940,-44.25247613766228,-12.028597383615502
Bahia,BA,2909505,CRAVOLÂNDIA,290950,-39.81271174867461,-13.362623064040301
Bahia,BA,2909604,CRISÓPOLIS,290960,-38.151715817306645,-11.517789923610101
Bahia,BA,2909703,CRISTÓPOLIS,290970,-44.41184189629999,-12.231450808966203
Bahia,BA,2909802,CRUZ DAS ALMAS,290980,-39.10073614283058,-12.663786212775701
Bahia,BA,2909901,CURAÇÁ,290990,-39.908081018942994,-8.989032117973546
Bahia,BA,2910008,DÁRIO MEIRA,291000,-39.902465652841265,-14.435047438823503
Bahia,BA,2910057,DIAS D'ÁVILA,291005,-38.29799358985077,-12.604368416820503
Bahia,BA,2910107,DOM BASÍLIO,291010,-41.77087758069572,-13.763326554577052
Bahia,BA,2910206,DOM MACEDO COSTA,291020,-39.18809416958204,-12.911489262312953
Bahia,BA,2910305,ELÍSIO MEDRADO,291030,-39.520485555149584,-12.943325838209265
Bahia,BA,2910404,ENCRUZILHADA,291040,-40.90912075011142,-15.534580180260704
Bahia,BA,2910503,ENTRE RIOS,291050,-38.078777019755954,-11.93726137044335
Bahia,BA,2900504,ÉRICO CARDOSO,290050,-42.13616373331093,-13.4223477953016
Bahia,BA,2910602,ESPLANADA,291060,-37.94498147409856,-11.799409496062001
Bahia,BA,2910701,EUCLIDES DA CUNHA,291070,-39.01424872513628,-10.505818063651901
Bahia,BA,2910727,EUNÁPOLIS,291072,-39.58417194098637,-16.375167232256405
Bahia,BA,2910750,FÁTIMA,291075,-38.20867478286295,-10.600170214017341
Bahia,BA,2910776,FEIRA DA MATA,291077,-44.28346393843703,-14.210564505837151
Bahia,BA,2910800,FEIRA DE SANTANA,291080,-38.96003309632136,-12.229284252480051
Bahia,BA,2910859,FILADÉLFIA,291085,-40.137826876783684,-10.73846410993525
Bahia,BA,2910909,FIRMINO ALVES,291090,-39.92144176362718,-14.984935375252054
Bahia,BA,2911006,FLORESTA AZUL,291100,-39.65652358740886,-14.862798396622702
